,index,symbol,label,L-240min,O-240min,V-240min,C-240min,H-240min
221024,2021-02-14 20:00:00,BTCUSDT,0.003135688089988653,48101.38,49055.17,16289.203782,48541.18,49707.43
221114,2021-02-15 00:00:00,BTCUSDT,-0.002374038858251604,48400.31,48537.96,9057.269025999998,48693.39,49100.0
221204,2021-02-15 04:00:00,BTCUSDT,-0.030003217519775967,48505.79,48693.38,8193.058104999998,48577.79,49300.0
221294,2021-02-15 08:00:00,BTCUSDT,0.0031145811889992108,45570.79,48580.47,22312.047185,47120.3,49010.92
221384,2021-02-15 12:00:00,BTCUSDT,0.011331358455550332,46174.78,47120.31,13387.263935999998,47267.06,47441.02
221474,2021-02-15 16:00:00,BTCUSDT,0.0028485862502212194,47112.38,47270.5,10896.837309000004,47802.66,47999.0
221564,2021-02-15 20:00:00,BTCUSDT,0.014987432943190269,47423.99,47802.67,11553.361697999995,47938.83,48219.23
221654,2021-02-16 00:00:00,BTCUSDT,-0.015336030701245118,47938.83,47938.84,10646.707312999997,48657.31,48800.0
221744,2021-02-16 04:00:00,BTCUSDT,0.035752257827518015,47643.0,48657.31,10770.789863000004,47911.1,48801.0
221834,2021-02-16 08:00:00,BTCUSDT,-0.009281188972358743,47003.62,47911.1,15120.889818000005,49624.03,49670.0
221924,2021-02-16 12:00:00,BTCUSDT,-0.005043989987685849,48550.0,49624.02,14438.584395000002,49163.46,49998.0
222014,2021-02-16 16:00:00,BTCUSDT,0.0008469711428775728,48700.0,49161.75,9119.555740000002,48915.48,49318.47
222104,2021-02-16 20:00:00,BTCUSDT,-0.008569168274713546,48403.21,48915.49,27662.128495999994,48956.91,50689.18
222194,2021-02-17 00:00:00,BTCUSDT,0.012280429582225194,47750.0,48956.91,14216.137005000004,48537.39,49291.0
222284,2021-02-17 04:00:00,BTCUSDT,0.010663407515653756,48173.81,48536.35,8527.750539000006,49133.45,49290.0
222374,2021-02-17 08:00:00,BTCUSDT,0.029300982049395238,48947.0,49133.45,12194.945998999998,49657.38,50274.88
222464,2021-02-17 12:00:00,BTCUSDT,0.003151290714443311,49106.75,49657.84,18385.2057,51112.39,51266.09
222554,2021-02-17 16:00:00,BTCUSDT,-0.002018393141402952,50628.58,51116.77,16670.130376999998,51273.46,51678.36
222644,2021-02-17 20:00:00,BTCUSDT,0.019002942546184842,50542.3,51270.86,16137.047894000018,51169.97,51633.17
222734,2021-02-18 00:00:00,BTCUSDT,-0.0004341960038241055,50780.0,51169.97,12940.181466000005,52142.35,52395.0
222824,2021-02-18 04:00:00,BTCUSDT,-0.001670577215414304,51893.34,52142.36,9658.590559999997,52119.71,52618.74
222914,2021-02-18 08:00:00,BTCUSDT,-0.002511500473548866,51933.24,52117.67,9620.973009,52032.64,52530.0
223004,2021-02-18 12:00:00,BTCUSDT,-0.01017090684051236,51295.0,52032.64,10649.020028,51901.96,52298.0
223094,2021-02-18 16:00:00,BTCUSDT,0.004111412625084965,51133.0,51901.95,10579.246624,51374.07,52168.75
223184,2021-02-18 20:00:00,BTCUSDT,0.003387012072627593,50901.9,51375.12,13094.147726,51585.29,52285.0
223274,2021-02-19 00:00:00,BTCUSDT,-0.004007147602946848,51450.0,51585.29,8416.330288000005,51760.01,52177.75
223364,2021-02-19 04:00:00,BTCUSDT,-0.005966721368078409,51510.0,51760.01,8539.025348000001,51552.6,52195.12
223454,2021-02-19 08:00:00,BTCUSDT,0.009407356815299028,50710.2,51552.61,11013.404331999993,51245.0,51943.99
223544,2021-02-19 12:00:00,BTCUSDT,0.01900203916401222,50918.0,51247.86,8967.826832999996,51727.08,51894.77
223634,2021-02-19 16:00:00,BTCUSDT,0.021878011762473948,51649.82,51727.09,13691.896947000005,52710.0,52984.99
223725,2021-02-19 20:00:00,BTCUSDT,0.02092003834158352,52315.37,52709.99,14218.600532,53863.19,53886.07
223816,2021-02-20 00:00:00,BTCUSDT,0.016657389223969858,53605.58,53863.82,17346.458486999993,54990.01,55843.78
223907,2021-02-20 04:00:00,BTCUSDT,-0.00357618144742966,54800.0,54994.85,14575.748947000006,55906.0,56368.0
223998,2021-02-20 08:00:00,BTCUSDT,-0.008942472516908828,55322.0,55906.0,15272.233075000006,55706.07,56609.14
224089,2021-02-20 12:00:00,BTCUSDT,0.02079393681196473,55185.98,55711.9,8688.915528000001,55207.92,56144.87
224180,2021-02-20 16:00:00,BTCUSDT,-0.00372525259551304,55030.0,55207.93,9982.945706000006,56355.91,56388.37
224271,2021-02-20 20:00:00,BTCUSDT,0.014767756261045985,55722.11,56355.94,19530.014064000006,56145.97,57700.46
224362,2021-02-21 00:00:00,BTCUSDT,-0.019902195905862063,56136.55,56136.55,11672.411950999998,56975.12,57425.0
224453,2021-02-21 04:00:00,BTCUSDT,0.011891401311469265,53863.93,56975.12,15898.454828999995,55841.19,57050.0
224544,2021-02-21 08:00:00,BTCUSDT,-0.007317200074612563,55477.59,55841.19,9303.292694999991,56505.22,56900.0
224635,2021-02-21 12:00:00,BTCUSDT,0.021269255947754084,55863.54,56505.22,8346.847772000003,56091.76,56959.71
224726,2021-02-21 16:00:00,BTCUSDT,0.0005097339101705066,55821.03,56092.02,11011.845285,57284.79,57827.0
224817,2021-02-21 20:00:00,BTCUSDT,0.013236384345253205,56589.0,57284.78,10328.003617999997,57313.99,57555.0
224908,2021-02-22 00:00:00,BTCUSDT,-0.011434820746851091,57006.16,57313.99,10032.907353000006,58072.62,58352.8
224999,2021-02-22 04:00:00,BTCUSDT,-0.02697245376430724,56935.03,58072.62,9217.393505999988,57408.57,58247.84
225090,2021-02-22 08:00:00,BTCUSDT,0.010075166326173337,55351.15,57412.35,15415.237471000002,55860.12,57508.47
225181,2021-02-22 12:00:00,BTCUSDT,-0.03363845756299033,55102.77,55858.99,11448.854449000002,56422.92,56550.0
225272,2021-02-22 16:00:00,BTCUSDT,-0.023626802707164885,53505.7,56422.23,21823.71916599999,54524.94,56623.69
225363,2021-02-22 20:00:00,BTCUSDT,0.006480493058452774,47622.0,54515.0,54636.65218499999,53236.69,54695.66
225454,2021-02-23 00:00:00,BTCUSDT,0.009443151195865472,51570.0,53236.69,18340.98359300002,53581.69,53847.56
225545,2021-02-23 04:00:00,BTCUSDT,-0.04032915450046193,53279.02,53587.41,12653.425295,54087.67,54989.46
225636,2021-02-23 08:00:00,BTCUSDT,-0.04365611458788477,50901.0,54087.67,17682.466426000006,51906.36,54183.59
225727,2021-02-23 12:00:00,BTCUSDT,-0.06589480770977951,48615.0,51900.73,28841.966175999984,49640.33,52311.71
225818,2021-02-23 16:00:00,BTCUSDT,0.04815126563292217,44892.56,49642.92,53950.47021199997,46369.29,50027.01
225909,2021-02-23 20:00:00,BTCUSDT,-0.06335188056959762,45788.1,46359.14,36489.654503,48602.03,49600.0
226000,2021-02-24 00:00:00,BTCUSDT,0.07398457922368906,45500.0,48602.02,18046.338641,45523.0,49247.69
226091,2021-02-24 04:00:00,BTCUSDT,0.04057986132417013,45251.0,45523.02,14655.759377999995,48891.0,48938.85
226182,2021-02-24 08:00:00,BTCUSDT,-0.015418577969253609,46988.69,48891.0,17456.405767999997,50874.99,50993.57
226273,2021-02-24 12:00:00,BTCUSDT,0.0053792560156531435,49456.0,50869.77,15680.057783000002,50090.57,51357.0
226364,2021-02-24 16:00:00,BTCUSDT,-0.010733117262463288,49799.29,50090.61,14763.843980999995,50360.02,51374.99
226455,2021-02-24 20:00:00,BTCUSDT,-0.017253685805758808,48450.0,50360.02,21362.589572000004,49819.5,51294.0
226546,2021-02-25 00:00:00,BTCUSDT,0.014629718629091125,48811.26,49819.49,11351.749479000002,48959.93,50150.0
226637,2021-02-25 04:00:00,BTCUSDT,0.01068459342703365,48028.18,48959.93,11483.290872000005,49676.2,49747.49
226728,2021-02-25 08:00:00,BTCUSDT,0.0037648159209766607,49517.01,49676.21,9569.795964999994,50206.97,50884.88
226819,2021-02-25 12:00:00,BTCUSDT,-0.002007897850602736,49533.44,50206.97,8843.947184999997,50395.99,50568.97
226910,2021-02-25 16:00:00,BTCUSDT,0.011038715732043736,48581.71,50395.58,13183.359391000005,50294.8,50513.35
227001,2021-02-25 20:00:00,BTCUSDT,-0.02765251281268688,50077.0,50299.0,18358.40627899999,50849.99,52041.73
227092,2021-02-26 00:00:00,BTCUSDT,-0.04793578009483879,49226.09,50850.0,13970.846818000005,49443.86,51370.18
227183,2021-02-26 04:00:00,BTCUSDT,0.005449111425841925,46674.34,49442.2,19502.055897000006,47073.73,49550.01
227274,2021-02-26 08:00:00,BTCUSDT,-0.049789732737463344,46000.0,47073.73,23059.55533900002,47330.24,47800.0
227365,2021-02-26 12:00:00,BTCUSDT,0.0323293535241056,44106.78,47331.34,22849.09778000001,44973.68,47786.5
227456,2021-02-26 16:00:00,BTCUSDT,0.02513588346599493,44939.19,44986.99,18853.108665,46427.65,46880.4
227547,2021-02-26 20:00:00,BTCUSDT,-0.013351920856650934,45800.0,46427.65,16857.44891800001,47594.65,47853.13
227638,2021-02-27 00:00:00,BTCUSDT,-0.014529643517975257,46602.62,47590.66,13628.069272999996,46959.17,48424.11
227729,2021-02-27 04:00:00,BTCUSDT,0.024768529072947132,45000.0,46959.18,14318.829125000006,46276.87,47115.38
227820,2021-02-27 08:00:00,BTCUSDT,-0.005578507342838157,46156.24,46276.88,13576.518766000007,47423.08,48085.47
227911,2021-02-27 12:00:00,BTCUSDT,0.0029996694129355017,46712.18,47423.07,9851.748866999998,47158.53,48394.0
228002,2021-02-27 16:00:00,BTCUSDT,-0.016307614441356092,46224.84,47153.01,10844.477719,47299.99,47640.03
228093,2021-02-27 20:00:00,BTCUSDT,0.01884323289913481,46337.53,47299.99,11493.374734999996,46528.64,47800.0
228184,2021-02-28 00:00:00,BTCUSDT,-0.027401103545398486,46271.0,46528.82,7068.3796260000045,47405.39,47450.26
228275,2021-02-28 04:00:00,BTCUSDT,-0.03204021651643818,45000.0,47405.38,13482.686426999995,46106.43,47557.14
228366,2021-02-28 08:00:00,BTCUSDT,-0.005116384642600225,44444.0,46103.67,13330.732702999994,44629.17,46638.46
228457,2021-02-28 12:00:00,BTCUSDT,0.01991021339015497,43738.65,44632.7,16915.992009000005,44400.83,45600.0
228548,2021-02-28 16:00:00,BTCUSDT,-0.041817949751859713,44375.02,44400.83,10535.610663,45284.86,45530.62
228639,2021-02-28 20:00:00,BTCUSDT,0.023372974298439653,43168.0,45287.25,16969.373891000007,43391.14,45500.17
228730,2021-03-01 00:00:00,BTCUSDT,0.016447128407136802,43000.0,43391.14,13628.890057,44405.32,44521.66
228821,2021-03-01 04:00:00,BTCUSDT,0.026602247535540524,44088.0,44402.88,11870.360552000006,45135.66,45919.61
228912,2021-03-01 08:00:00,BTCUSDT,-0.001040003781047183,44950.53,45134.11,12527.402018,46336.37,46796.94
229003,2021-03-01 12:00:00,BTCUSDT,0.030992793408598063,45641.02,46336.38,9524.423431000003,46288.18,46688.13
229094,2021-03-01 16:00:00,BTCUSDT,0.030702737770096362,46272.1,46291.87,18329.468329000007,47722.78,48050.0
229185,2021-03-01 20:00:00,BTCUSDT,-0.01880885581849223,47450.32,47722.42,18882.858328,49188.0,49298.0
229276,2021-03-02 00:00:00,BTCUSDT,0.02743726383222866,48019.06,49187.99,14706.654687000013,48262.83,49469.99
229367,2021-03-02 04:00:00,BTCUSDT,-0.01234758363225219,47876.0,48262.66,11328.404139,49587.03,49790.0
229458,2021-03-02 08:00:00,BTCUSDT,-0.013132073160148859,48710.0,49595.76,12041.508214999993,48974.75,50200.0
229549,2021-03-02 12:00:00,BTCUSDT,0.01060424016497685,48301.36,48974.74,9169.722844999998,48331.61,49402.07
229640,2021-03-02 16:00:00,BTCUSDT,-0.003440536252769744,48270.69,48331.6,9457.560343000003,48844.13,49265.54
229731,2021-03-02 20:00:00,BTCUSDT,-0.024830471147224698,48380.83,48844.14,11369.167695999999,48676.08,49699.99
229822,2021-03-03 00:00:00,BTCUSDT,0.02050290062048865,47144.22,48676.09,13833.799423000004,47467.43,48718.18
229913,2021-03-03 04:00:00,BTCUSDT,0.005452032538787233,47047.6,47467.43,8500.422046,48440.65,48489.24
230004,2021-03-03 08:00:00,BTCUSDT,0.021521925479547788,48100.71,48436.61,6913.5089629999975,48704.75,49000.51
230095,2021-03-03 12:00:00,BTCUSDT,0.03845720165047428,48653.09,48704.75,10772.001164000008,49752.97,49960.0
230186,2021-03-03 16:00:00,BTCUSDT,-0.017399532732439105,49752.97,49752.97,19506.952832000006,51666.33,51777.0
230277,2021-03-03 20:00:00,BTCUSDT,0.0017690500352982585,50481.0,51665.83,23160.66543000002,50767.36,52640.0
230368,2021-03-04 00:00:00,BTCUSDT,-0.009984826131693823,50260.0,50767.35,13237.073303000005,50857.17,51600.0
230459,2021-03-04 04:00:00,BTCUSDT,-0.015382118981826396,50301.5,50857.17,7603.8596549999975,50349.37,51356.86
230550,2021-03-04 08:00:00,BTCUSDT,0.002452854660897952,49401.3,50349.37,14644.150789000007,49574.89,51773.88
230641,2021-03-04 12:00:00,BTCUSDT,-0.007508981016566719,49010.1,49574.89,11710.700601000002,49696.49,49870.0
230732,2021-03-04 16:00:00,BTCUSDT,0.001810097130525712,48524.86,49701.37,15635.567256999999,49323.32,50756.23
230823,2021-03-04 20:00:00,BTCUSDT,-0.028580564471410105,48721.43,49323.31,14987.49034800001,49412.6,50569.41
230914,2021-03-05 00:00:00,BTCUSDT,0.007785983271792141,47588.52,49412.6,17322.28611499999,48000.36,50033.92
231005,2021-03-05 04:00:00,BTCUSDT,-0.02241447849458256,47500.0,48000.37,8860.394032999997,48374.09,48710.94
231096,2021-03-05 08:00:00,BTCUSDT,0.0019071761971554133,46300.0,48374.09,17004.010426999987,47289.81,48376.2
231187,2021-03-05 12:00:00,BTCUSDT,0.0020867454622204296,46500.0,47289.81,8679.749000999998,47380.0,47547.0
231278,2021-03-05 16:00:00,BTCUSDT,0.008184272287861779,46418.12,47380.0,10400.439913999997,47478.87,47523.59
231369,2021-03-05 20:00:00,BTCUSDT,0.02983279869723598,46974.32,47478.86,17557.959314999993,47867.45,48728.21
231460,2021-03-06 00:00:00,BTCUSDT,-0.011030628169282129,46885.0,47867.45,16081.679919999993,49295.47,49400.0
231551,2021-03-06 04:00:00,BTCUSDT,-0.001927932374064412,48579.59,49285.76,8759.696901000001,48751.71,49448.93
231642,2021-03-06 08:00:00,BTCUSDT,0.003337599871099605,48350.0,48746.81,3957.4789900000014,48657.72,49156.0
231733,2021-03-06 12:00:00,BTCUSDT,-0.013295952570374636,48115.83,48657.72,6781.756590999998,48820.12,49117.32
231824,2021-03-06 16:00:00,BTCUSDT,-0.01874841320536991,48000.0,48820.13,7673.972275000004,48171.01,49100.0
231915,2021-03-06 20:00:00,BTCUSDT,0.02270315486964947,47070.0,48171.02,9736.539402000002,47267.88,48212.85
232006,2021-03-07 00:00:00,BTCUSDT,0.011195256367212636,47104.85,47267.88,8749.545082999999,48341.01,48690.6
232097,2021-03-07 04:00:00,BTCUSDT,0.013690873160373318,48223.36,48341.0,7571.885506000002,48882.2,49200.0
232188,2021-03-07 08:00:00,BTCUSDT,0.010115548609687108,48882.2,48882.2,8798.264665000004,49551.44,49900.99
232279,2021-03-07 12:00:00,BTCUSDT,0.013043057834265737,49111.11,49551.43,6576.763434999997,50052.68,50179.17
232370,2021-03-07 16:00:00,BTCUSDT,-0.002372325537732256,50041.84,50041.84,13582.956835000005,50705.52,51148.22
232461,2021-03-07 20:00:00,BTCUSDT,-0.004023901838540622,50130.65,50705.52,8576.936188000003,50585.23,51250.0
232552,2021-03-08 00:00:00,BTCUSDT,0.011711995312581935,50250.0,50585.23,9352.365919000002,50381.68,51352.1
232643,2021-03-08 04:00:00,BTCUSDT,-0.0073228798304944,49758.01,50381.69,8562.064694000006,50971.75,51450.03
232734,2021-03-08 08:00:00,BTCUSDT,-0.016665517093494286,50234.98,50959.11,11347.012986000002,50598.49,51847.38
232825,2021-03-08 12:00:00,BTCUSDT,0.014904560806057844,49521.2,50598.49,11206.225399,49755.24,50944.0
232916,2021-03-08 16:00:00,BTCUSDT,0.01105356733354701,49274.67,49755.24,11504.639726999994,50496.82,50560.0
233007,2021-03-08 20:00:00,BTCUSDT,0.005010871611178525,50100.01,50490.39,12932.163734000005,51054.99,51233.0
233098,2021-03-09 00:00:00,BTCUSDT,0.02074318827880739,50550.01,51055.0,8508.660514999998,51310.82,51485.35
233189,2021-03-09 04:00:00,BTCUSDT,0.02797986144961451,51236.2,51310.82,11600.746367999995,52375.17,52402.78
233280,2021-03-09 08:00:00,BTCUSDT,-0.005455360655207908,51789.41,52375.18,18894.494895,53840.62,54100.0
233371,2021-03-09 12:00:00,BTCUSDT,0.012819042745705113,53409.57,53840.63,12048.39220999999,53546.9,54448.0
233462,2021-03-09 16:00:00,BTCUSDT,-0.002513215123101542,53274.96,53546.89,11146.076805999992,54233.32,54355.0
233553,2021-03-09 20:00:00,BTCUSDT,0.00021757205849803896,53538.77,54235.88,13815.606767999996,54097.02,54815.84
233644,2021-03-10 00:00:00,BTCUSDT,0.014336118031839097,53626.97,54097.03,7759.159091999997,54108.79,54338.0
233735,2021-03-10 04:00:00,BTCUSDT,-0.02581238783263029,53882.52,54108.79,8285.030686999999,54884.5,54895.0
233826,2021-03-10 08:00:00,BTCUSDT,0.013196353693250895,53134.8,54874.67,18038.736022000005,53467.8,55813.09
233917,2021-03-10 12:00:00,BTCUSDT,0.012646248028090671,53005.0,53468.33,9798.080472,54173.38,54407.74
234008,2021-03-10 16:00:00,BTCUSDT,0.026802424493428186,54032.38,54177.47,10729.76805899999,54858.47,55444.0
234099,2021-03-10 20:00:00,BTCUSDT,0.0072891651714284125,54834.0,54858.47,16008.102539000005,56328.81,56489.66
234190,2021-03-11 00:00:00,BTCUSDT,-0.015647151714681562,56100.0,56328.81,16037.488375999988,56739.4,57387.69
234281,2021-03-11 04:00:00,BTCUSDT,0.002524726690860568,55530.01,56739.4,14447.044264000007,55851.59,57225.73
234372,2021-03-11 08:00:00,BTCUSDT,-0.017116547543782556,55170.22,55851.59,11323.048703,55992.6,56499.98
234463,2021-03-11 12:00:00,BTCUSDT,0.02167997354372364,55005.0,55992.6,9940.794384,55034.2,56179.87
234554,2021-03-11 16:00:00,BTCUSDT,0.0021315253398082046,54272.82,55034.21,15160.924651000005,56227.34,56270.75
234645,2021-03-11 20:00:00,BTCUSDT,0.008530150305631867,55702.09,56233.42,17877.967662000006,56347.19,57238.5
234736,2021-03-12 00:00:00,BTCUSDT,0.016634804349417553,56269.76,56347.19,14676.78377799999,56827.84,57682.0
234827,2021-03-12 04:00:00,BTCUSDT,-0.011579598554069093,56560.0,56823.78,13355.103947000005,57773.16,58150.0
234918,2021-03-12 08:00:00,BTCUSDT,-0.0075873618336453905,56624.0,57773.15,9850.116033000006,57104.17,58081.51
235009,2021-03-12 12:00:00,BTCUSDT,-0.003015657065619237,56350.0,57107.14,9582.068545,56670.9,57430.0
235100,2021-03-12 16:00:00,BTCUSDT,0.008087610619468943,55826.05,56670.9,12605.434172000007,56500.0,57095.76
235191,2021-03-12 20:00:00,BTCUSDT,-0.00025528052327228323,54962.84,56499.99,19122.785555999995,56956.95,57095.41
235282,2021-03-13 00:00:00,BTCUSDT,0.004905131342350932,56712.51,56956.96,12197.956002000004,56942.41,57768.0
235373,2021-03-13 04:00:00,BTCUSDT,-0.009216779922029628,56262.14,56942.41,10200.945572,57221.72,57500.0
235464,2021-03-13 08:00:00,BTCUSDT,0.011454057478773816,56078.23,57221.72,9358.059296999996,56694.32,57307.2
235555,2021-03-13 12:00:00,BTCUSDT,0.04370209805087577,56257.47,56694.32,6789.900257999998,57343.7,57389.58
235646,2021-03-13 16:00:00,BTCUSDT,-0.002619058996747525,57126.2,57343.7,26582.600673000008,59849.74,60200.0
235737,2021-03-13 20:00:00,BTCUSDT,0.018102125559466886,59232.53,59853.58,14197.379720000004,59692.99,60500.0
235828,2021-03-14 00:00:00,BTCUSDT,0.0068258301800980786,59458.67,59693.0,11563.139783000011,60773.56,60864.97
235919,2021-03-14 04:00:00,BTCUSDT,0.0027443114617005104,60605.5,60773.56,14843.309714000008,61188.39,61844.0
236010,2021-03-14 08:00:00,BTCUSDT,-0.014041098625389823,60724.26,61188.38,8375.574909999994,61356.31,61724.79
236101,2021-03-14 12:00:00,BTCUSDT,-0.003082744301989626,60455.28,61356.3,7065.368914999996,60494.8,61595.09
236192,2021-03-14 16:00:00,BTCUSDT,-0.010397406261259734,59354.62,60494.8,11620.645784999995,60308.31,61110.53
236283,2021-03-14 20:00:00,BTCUSDT,0.0041962921024119035,59470.0,60308.3,9286.232300999998,59681.26,60550.0
236374,2021-03-15 00:00:00,BTCUSDT,-0.016074798478935226,59300.0,59681.21,7635.7690799999955,59931.7,60369.99
236465,2021-03-15 04:00:00,BTCUSDT,0.023939638086965642,58966.78,59928.71,8758.222487999996,58968.31,60750.0
236556,2021-03-15 08:00:00,BTCUSDT,-0.04289881465697487,58705.47,58976.08,10566.950191999998,60379.99,60491.47
236647,2021-03-15 12:00:00,BTCUSDT,-0.028360906845780295,57253.0,60379.99,19820.931571,57789.76,60633.43
236738,2021-03-15 16:00:00,BTCUSDT,0.0013061258799742517,54600.0,57789.75,30900.505437000025,56150.79,58350.0
236829,2021-03-15 20:00:00,BTCUSDT,0.006158032147407289,55050.0,56150.8,20113.866815000005,56224.13,57312.47
236920,2021-03-16 00:00:00,BTCUSDT,-0.017061231358612594,55478.01,56224.14,12468.026353999996,56570.36,56700.0
237011,2021-03-16 04:00:00,BTCUSDT,-0.02396070871069611,55537.0,56570.37,9369.701359000008,55605.2,56940.0
237102,2021-03-16 08:00:00,BTCUSDT,0.017816455591247667,53271.34,55605.2,20634.157333000006,54272.86,56140.55
237193,2021-03-16 12:00:00,BTCUSDT,0.004189007891229224,53607.93,54272.66,13685.69302,55239.81,55491.0
237284,2021-03-16 16:00:00,BTCUSDT,0.006737008260681465,55079.63,55239.81,12531.176016,55471.21,56400.0
237375,2021-03-16 20:00:00,BTCUSDT,-0.0020334884533812487,54596.89,55464.11,12107.232295999987,55844.92,55913.57
237466,2021-03-17 00:00:00,BTCUSDT,0.020982620915764416,54950.16,55844.92,9989.949076999996,55731.36,56087.02
237557,2021-03-17 04:00:00,BTCUSDT,-0.024507937065855856,55673.23,55731.36,9287.707188999997,56900.75,56938.29
237648,2021-03-17 08:00:00,BTCUSDT,0.005671075120756708,55401.02,56900.74,8532.897711000003,55506.23,57189.43
237739,2021-03-17 12:00:00,BTCUSDT,-0.017574207274286158,55185.42,55506.23,7614.851549999995,55821.01,56326.53
237830,2021-03-17 16:00:00,BTCUSDT,0.001641137855579844,54326.27,55819.23,11596.194708999998,54840.0,56052.63
237921,2021-03-17 20:00:00,BTCUSDT,0.05347569634079741,54123.69,54840.01,13305.603495999994,54930.0,55413.63
238012,2021-03-18 00:00:00,BTCUSDT,0.018068025151285468,54740.0,54930.0,17291.486378000005,57867.42,58201.58
238103,2021-03-18 04:00:00,BTCUSDT,-0.003405701664675909,57601.92,57867.42,12320.230439999996,58912.97,58974.73
238194,2021-03-18 08:00:00,BTCUSDT,-0.006083560301558433,58606.1,58912.97,10297.588323999991,58712.33,59561.54
238285,2021-03-18 12:00:00,BTCUSDT,-0.003166472881999227,58119.0,58712.34,8884.078839000002,58355.15,59200.0
238376,2021-03-18 16:00:00,BTCUSDT,0.02343650212298809,57870.38,58355.14,8520.875666999998,58170.37,58660.0
238467,2021-03-18 20:00:00,BTCUSDT,-0.037623913052242,57500.0,58168.69,13372.626114,59533.68,59637.39
238558,2021-03-19 00:00:00,BTCUSDT,0.0061851380402657705,57200.0,59533.67,17711.636937000007,57293.79,60129.97
238649,2021-03-19 04:00:00,BTCUSDT,0.002284201265053243,57023.0,57294.12,7949.349712,57648.16,58146.6
238740,2021-03-19 08:00:00,BTCUSDT,0.0009380434421417672,56270.74,57641.0,9478.176385000002,57779.84,57898.48
238831,2021-03-19 12:00:00,BTCUSDT,0.017243996788050886,57603.92,57779.84,6908.655573000003,57834.04,58492.85
238922,2021-03-19 16:00:00,BTCUSDT,0.002382574046855712,57499.63,57834.04,9739.540047999997,58831.33,58888.0
239013,2021-03-19 20:00:00,BTCUSDT,-0.002457797410613693,57950.59,58831.34,11376.032248000007,58971.5,59249.5
239104,2021-03-20 00:00:00,BTCUSDT,-0.013540652385588992,58345.14,58977.04,7315.781858000001,58826.56,59180.0
239195,2021-03-20 04:00:00,BTCUSDT,0.005819919727740874,58000.0,58826.56,7722.985027,58030.01,59468.0
239286,2021-03-20 08:00:00,BTCUSDT,0.0005939925033933148,57820.17,58030.01,6481.212614,58367.74,58913.98
239377,2021-03-20 12:00:00,BTCUSDT,0.014383995454982038,57980.0,58367.75,4772.293637000002,58402.41,58606.63
239468,2021-03-20 16:00:00,BTCUSDT,3.460355383544389e-05,58402.4,58402.41,7801.519147000003,59242.47,59299.0
239559,2021-03-20 20:00:00,BTCUSDT,0.00047768131128411717,58610.62,59242.91,11543.911159999998,59244.52,59880.0
239650,2021-03-21 00:00:00,BTCUSDT,-0.0197483433384813,58901.66,59244.51,6172.132334000001,59272.82,59474.89
239741,2021-03-21 04:00:00,BTCUSDT,-0.005374659996130959,57966.85,59272.83,7919.754814000003,58102.28,59381.7
239832,2021-03-21 08:00:00,BTCUSDT,-0.0141429313029936,57363.07,58100.02,7369.924492999998,57790.0,58589.1
239923,2021-03-21 12:00:00,BTCUSDT,-0.012374878626036144,56668.0,57790.0,7789.449365000005,56972.68,57797.45
240014,2021-03-21 16:00:00,BTCUSDT,0.01584196247755143,55450.11,56972.68,11052.710575999998,56267.65,57325.45
240105,2021-03-21 20:00:00,BTCUSDT,0.0061960452799767465,55870.23,56270.13,9193.651423,57159.04,57539.0
240196,2021-03-22 00:00:00,BTCUSDT,-0.0028097897526132565,56750.0,57159.04,6649.476078000002,57513.18,57676.0
240287,2021-03-22 04:00:00,BTCUSDT,0.003696496697563889,57128.89,57517.0,6668.898856999997,57351.56,58113.0
240378,2021-03-22 08:00:00,BTCUSDT,0.00022409995205308067,56289.0,57351.56,7646.413375000005,57563.63,57647.89
240469,2021-03-22 12:00:00,BTCUSDT,0.0023846534610474372,57315.22,57564.17,5515.5217079999975,57576.5,57895.78
240560,2021-03-22 16:00:00,BTCUSDT,-0.010929794953719927,57024.13,57576.51,8596.658285000001,57713.79,58430.73
240651,2021-03-22 20:00:00,BTCUSDT,-0.0272935900355622,56521.01,57713.79,10958.171176000002,57083.0,57761.0
240742,2021-03-23 00:00:00,BTCUSDT,-0.025966681674921215,55508.0,57082.99,11285.218636000005,55524.99,57195.0
240833,2021-03-23 04:00:00,BTCUSDT,0.01112360215371888,53650.0,55524.99,18664.397421,54083.25,56000.0
240924,2021-03-23 08:00:00,BTCUSDT,-0.009573044063432623,53777.68,54083.25,10523.357655999996,54684.83,55344.26
241015,2021-03-23 12:00:00,BTCUSDT,0.0016340080463357332,53000.0,54683.6,13407.111206999994,54161.34,54780.02
241106,2021-03-23 16:00:00,BTCUSDT,0.016873794926432817,53821.79,54166.12,8304.198869000002,54249.81,54865.37
241197,2021-03-23 20:00:00,BTCUSDT,-0.002840558903076551,54234.96,54249.8,9887.504926,55165.19,55450.0
241288,2021-03-24 00:00:00,BTCUSDT,-0.012136306207222504,54825.42,55165.2,9501.197109999996,55008.46,55830.9
241379,2021-03-24 04:00:00,BTCUSDT,0.00017666251387082887,54190.1,55008.45,8269.953805000006,54340.89,55080.16
241470,2021-03-24 08:00:00,BTCUSDT,0.020491071839265462,53511.39,54342.8,8470.485037999997,54350.54,54769.44
241561,2021-03-24 12:00:00,BTCUSDT,0.01941432491589179,53700.0,54350.54,12126.348720999997,55464.2,55612.92
